"id","text","emotion"
"[139240870305218560]","[@BreanneWag  @emily_swisher  No ones getting married, no ones having kids. Got it? Now drop the subject before I go off. #annoyed]","[anger]"
"[148107413969567745]","[Party in the USA #MileyCyrus #lyrics #happy]","[joy]"
"[134824449387147264]","[I LOVE LATIN MUSIC, NOTHING LIKE IT!!!! VIVA LATIN AMERICA!!! #LATINGRAMMY #HAPPY]","[joy]"
"[146034210585583616]","[Mom wont let me go in the living room cuz shes wrapping some of my presents. I love surprises #excited]","[joy]"
"[142776665267900416]","[sitting on the phone with Verizon because they messed everything up!! just how i want to spend my friday night #frustrated]","[anger]"
"[136099296822042626]","[Somebody wish me luck on this test b cuz I did not do my normal study routine.....#nervous]","[fear]"
"[148180780932272128]","[I can never have fun, im always fucking working. #annoyed]","[anger]"
"[149271875774722048]","[When people shout thinking they get their point across any better #Annoying]","[anger]"
"[144901235705774081]","[I dont know what Id do in life #withoutyou #bestthingever #love]","[love]"
"[140845459395715072]","[And zing zing were here!!! -Chuck Robinson. Old people are so cute. #love]","[love]"
"[139897655319998464]","[Christmas tree up, ornaments on the tree, football on TV, reading my Kindle. #LifeIsGood #thankful]","[thankfulness]"
"[139741225573040129]","[@UNC_Cadence  @USCCocktails  @AcaBelles  the #acappella groups that bring _me_ to tears ... every year at  @SoJam  #thankful]","[thankfulness]"
"[141069688028405761]","[@_SandraDee_  hardout! its like the more i exercise the smaller my butt gets :( #EMBARRASSING!!! #iLOVEbigislandbutts !@mshayne1  @onesian]","[sadness]"
"[142337707648106497]","[Ive never used FaceTime. #sad]","[sadness]"
"[138625881559146496]","[I wish I could say Ive actually been enjoying my Senior year, but I cant. #Sad]","[sadness]"
"[149669123562012672]","[Some of the shit u hear is so funny these days #stfu #embarrassment #7]","[sadness]"
"[138037759444140032]","[Ive 73 songs by avril on my mobile #proud]","[joy]"
"[141012657099653122]","[Illl for sure get a senior picture done in my I love NY shirt. #hasapieceofmyheart #love]","[love]"
"[147475382059274240]","[About to get on the plane to go home #excited #readyforsnow]","[joy]"
"[143449961017769985]","[Clay Matthews cut your filthy hair i hate you because youre good. #NYG #anxiety]","[fear]"
"[137597539460456448]","[In Morgans with the girlies, breaking Dawn soon! #excited.]","[joy]"
"[144688521603588096]","[in other news: Im meeting  @Monique_Borst   today! #excited]","[joy]"
"[149609435801726976]","[Whos seen daddy day care ??? That washroom scene apparently happened at the hospital ..Walked right by.. My nose is being abused today #sad]","[sadness]"
"[140690192578256896]","[My DMV fam is supposed to be coming to visit me in Dec. #excited]","[joy]"
"[140510482355322880]","[My mom n sister could walk around coach store looking at every purse 20 times n be in here for 3 hours. #annoyed #getmeouttahere]","[anger]"
"[135148162280202240]","[cant wait to watch the basketball game #excited]","[joy]"
"[138019874994786305]","[Bout ta get toe up from the flow up  @ckholla  @nicolemulbs #blackout #rage #happybirthday]","[anger]"
"[147822638889308160]","[sleeping in my own bed #happy]","[joy]"
"[140278059201855488]","[i want something but idk whattttt!!!!! #frustrated]","[anger]"
"[138422712640086016]","[Wow  @taylorswift13  and  @selenagomez  rapping too  @NICKIMINAJ  was amazing #Love]","[love]"
"[139373704437174274]","[Thankyou to all my new followers #love x]","[love]"
"[147027099465682944]","[@RaulFrancisco80  haha i can feel the #love]","[love]"
"[135951080294060032]","[im about 2 seconds from dropping a #PeoplesElbow on my lap top. #Frustrated]","[anger]"
"[147666444233080833]","[That song from spanish is still stuck in my head.. #annoying  @NateK15  @amandawolford00  @SavannahMae25]","[anger]"
"[149489402387763201]","[The dryer man has removed the machines that have been noisily working since my house flood and silence has fallen over my home.#bliss]","[joy]"
"[146668105865756672]","[Just purchased my first pair of size 10 jeans in 5 years #happy]","[joy]"
"[137720406508441600]","[Miss her so much :/ its crazy to think someone is gone forever. The mother and daughter things ill never get to do #sad #lifeisntfair ...]","[sadness]"
"[139481116083109888]","[Had an amazing birthday!:) #happy]","[joy]"
"[135583476647870464]","[I feel thid Idg2f attitude coming on.! #sad]","[sadness]"
"[148749748755632129]","[Should be home tomorrow #happy :-) x]","[joy]"
"[137873856038830080]","[Nothing like putting your socks into the tumble dryer and then putting them straight onto your feet #bliss #heaven #lovelovelove]","[joy]"
"[147097212625747968]","[He neeeds to call me back ! #annoyed]","[anger]"
"[138814583640047617]","[just looked at my grades:( #depressed #needabreak]","[sadness]"
"[135487283062251520]","[I dont want an easy girl I like a challenge #happy]","[joy]"
"[144077672631373825]","[guess what?? Ive got no homework! :D #happiness]","[joy]"
"[148479181620121600]","[Bhdjandgdjska banjo.  Hdbsjadh people confuse me #angry #tumblr]","[anger]"
"[139508654104788992]","[listening to deadmau5 at work #rage]","[anger]"
"[135179166432763904]","[Weekend full of volleyball! Banquet tomorrow! #excited]","[joy]"
"[149054502916460545]","[Cant wait for the new bed to arrive, be so nice not to wake up in so much pain! Also a good excuse to buy all new bedding!!! #excited]","[joy]"
"[142615116427440129]","[2012..SOMEONE THAT PLAYED A BIG PART OF MY LIFE COMES HOME #NERVOUS LOL]","[fear]"
"[143971598876155905]","[People dont even know how blessed u can be when youra a medical student -.- .. Nothing EVER goes smoothly #wtf. #anger]","[anger]"
"[144548800244088832]","[Wish it didnt take so long to grade things #anxious]","[fear]"
"[144261753952403456]","[Oh anddd I got my first college acceptance letter from Newbury College! :) #excited #ThatIsAll]","[joy]"
"[143802232251494400]","[Jyst got done eating my moms chilli... Added some cheesy fries and onions... #bliss]","[joy]"
"[144890231710154754]","[Absolutely cannot wait for the yearbook tomorrow...! (: Im so anxious! #Excited]","[joy]"
"[149333613295575040]","[@milley_mendoza omg... I think my moms gonna give more of that cake flavored apple juice for next weeeek! #excited]","[joy]"
"[137582906674651137]","[feelin it for osu today...once is bad enough...but twice????...that aint right, man]","[sadness]"
"[138794228586254336]","[@theChelsishow lol girl I told Terry what u said && we were dying laughing ! ! ! ! : D  But naw man just try && find something 2makeu #happy]","[joy]"
"[143308544807157760]","[Apologies to my female followers I know not everyone is the same... #Love]","[love]"
"[147996094943592448]","[@Anazaris  @Belgarion82  @Kurisu_Asgard  @NemoDNA  @Patricia_MC  @Selerenia  @TheWintersTale  Regalazos de mis dachis ^^!!! Un millón de gracias!!!]","[joy]"
"[142672025570385920]","[21 days until my birthday! #excited]","[joy]"
"[142210092610224129]","[#lamiaprimavoltaallostadio ero a vedere lo Sticky&Sweet Tour #Madonna #LOVE]","[love]"
"[137285681834766336]","[Really wanna cuddle w. pooks right now.. #Lonely #FuckPractice /:]","[sadness]"
"[142315730526941184]","[If your gonna be a Hoe....At least be high quality one....#Disappointed]","[sadness]"
"[145352470464442368]","[Man i fuckin hate it when ppl try 2 rap on other niggaz shit. Lyk man stop bitin n put flowz on ur own shit. #Irritating]","[anger]"
"[140841554611929088]","[Up thinking that I am happy with myself...I am doing things for me...#happy]","[joy]"
"[137163400663941120]","[packing for north georgia #nervous]","[fear]"
"[139174316402151424]","[There is no puppy running to greet me at the door.... #sad]","[sadness]"
"[134697405340848129]","[Passed my test 48/50, now I hope I do well on this presentation!!! #nervous]","[fear]"
"[147430285561171968]","[My dog just farted, really loud, and Im about to throw up. #sobad #disgusting #killmenow]","[anger]"
"[143781707701694464]","[The lady at lunch said they were out of chocolate muffins and probably for another few days #depression #wantedtocry]","[sadness]"
"[147694767977922560]","[@paulhageman  my HTPC has windows 7 and windows 8 installed, my other desktop, work computer, MacBook and server. #sadness]","[sadness]"
"[146944741836193792]","[Yesterday is gone, tomorrow hasnt come so leave the past, dont stress about the future, god gave u the gift of the present. #THANKFUL]","[thankfulness]"
"[140547661181878272]","[Me  @miskoom  have moved round abj....now home with sharwaMa and vodka #bliss]","[joy]"
"[141100536681349120]","[#mcdonalds. #yesss! So fucking #happy :)]","[joy]"
"[146654391703830530]","[!Beach Bums. !Beautiful Boys. !Barmuda and Bonfires - :) #happy]","[joy]"
"[146682807933079553]","[That nigga mad lol RT @N0_Way_Jose:  @Wale  lmao dont be mad he peeled your ass Olubowale]","[sadness]"
"[135153875131965441]","[MY GRANDMOTHER IS MY RIGHT HAND NOTHING COMES BEFORE HER ...EVEN IF IT MEANS MY OWN LIFE :-)  #LOVE]","[love]"
"[143096782568693760]","[Its like every week I have a test/essay #Annoying]","[anger]"
"[139111178243801088]","[I dont want to hear loovvvbutttttt anymore until mondays ugghhhhhh #irritated]","[anger]"
"[148159585025400834]","[people think its so easy to go until they fall themselves and find it just as addicting as the other person or maybe more #love]","[love]"
"[146729851687149569]","[Watching Guy Code makes me realize I know some guys who dont know how drunk NOT to get! #sloppy #aggressive #annoying]","[anger]"
"[141347321173643265]","[Twitter! WHY YOU NO LET ME HAVE MY SIDEBAR TRANSPARENT ANYMORE #Frustrated!]","[anger]"
"[135828071700889600]","[I think I was expectin greatness out of these mini reeses... #disappointed]","[sadness]"
"[138438513497604096]","[This is what I get for doing my homework instead of watching tv, missing JB sing mistletoe on the AMAs  #depressed]","[sadness]"
"[138315567655436288]","[why do the guys prove me wrong everytime .. ? what the hell. #irritated]","[anger]"
"[138837294093316096]","[Be your own judge and be #happy]","[joy]"
"[149623083353903104]","[30 mins to kill before my exam...wish I could just take it now & be done. #bored #annoyed]","[anger]"
"[144413576562606080]","[It took my car forever to defrost... #annoying]","[anger]"
"[142736757606191104]","[PASSED MY MATH & CHEM FINAL <3 now if my history teacher would enter my grade /: #nervous]","[fear]"
"[148448833163116544]","[its the only pencil i have as well #frustrating]","[anger]"
"[145538189183029248]","[WTF why do every bitch wanna be lightskinned when these hoes be darker than 11:59 pm . #Irritated !!!]","[anger]"
"[146714939057385473]","[hate crying in front of people, today after watching the japan sunarmy #sad]","[sadness]"
"[142318303736639488]","[@justinbieber  i want to be the first who tell you Happy Birthday..so...Happy Birthday!I know its to early  but i want to be the first.#love]","[love]"
"[137442667113091072]","[@_SquadBoi90 i woulda been went off.i was in one of yall forums and it was just ridiculous.....vp didnt answer not a damn question..#sad]","[sadness]"
"[139134680560709633]","[U trying to talk to me & youre old enough to be my father! -__- #Disgusted]","[anger]"
"[147524571531198464]","[Purdue is so quiet without all my friends here. #lonely]","[sadness]"
"[144201024658350080]","[I just want to crawl in a hole and sleep forever. :( #depressed]","[sadness]"
"[138710980216627200]","[If your gonna talk shit behind my back, you should have the guts to say it to my face #dumb bitch. #annoyed]","[anger]"
"[142203932737945600]","[Thank u God for my smoke detector #thankful]","[thankfulness]"
"[139022233317285890]","[Amazed & excited at how God is opening doors in interesting places! #Thankful]","[thankfulness]"
"[142438849577103360]","[leaving school early tomorrow to get a early christmas presentttt(:   its a dogggg(: #happy(:]","[joy]"
"[144404407755358208]","[Its like when I get on twitter if I stay on long enough, most things in my head become tweets.lol #Sad]","[sadness]"
"[147802526002057216]","[@LynnWhite731  I can only take the #Finebaum show in small doses. #irritating]","[anger]"
"[146929285658185728]","[My lil man will be here in a few weeks .. #happy]","[joy]"
"[146963354894872576]","[MARCH 2012 Dashboard Confessional ARANETA!!!!!!!!!! #excited]","[joy]"
"[134739292374302720]","[“ @aliatwh :  @HA1ARSENAL  at least it aint germans and u Dnt have to fight for sun bed”Thats true boyzy but there loud as fuck!! #annoying]","[anger]"
"[135839481487036416]","[@tizzle29  omg i KNOW! you see that post i made about Raven Windsor? tank deleted it earlier. #disgusting]","[anger]"
"[140577473275494400]","[Man im late but shout out to my nigga  @Dyoung_la8  for his first pick ....#PROUD]","[joy]"
"[146744816317898752]","[If he was here I would punch him in the nose... Then clean it up.. #LOVE]","[love]"
"[143411419285696512]","[im gone <3 #love]","[love]"
"[139802867119820801]","[I am thankful that I have insane punchies today. Beat day of the year to have them #thankful #HappyThanksGiving]","[thankfulness]"
"[145222349925531648]","[Parents who let their 3-12 year old kids sing/dance/model...etc. are either: 1-pedos 2-desperate for the $ #Sad]","[sadness]"
"[142405527144636416]","[Cant do this anymore #annoyed #stresses]","[anger]"
"[147282481454923776]","[Extraodinary Merry Christmas. #Love. <3.]","[love]"
"[144285633337229312]","[Culinary school is just around the corner :D I cant even contain my #excitement]","[joy]"
"[143813953900912640]","[I guess this is how the rest of the week is going to be #studying #lonely #wantingtobehomw]","[sadness]"
"[142301588013326336]","[My new piece on eating horses, with facts. Pls RT. THX! Mr. Ed, Its Whats for Dinner http://huff.to/uBN9FM via  @huffingtonpost]","[love]"
"[142328546566742016]","[Ugh I cant wait to be back in the gump wit my boo and my main bitches! #anxious]","[fear]"
"[145150422351495168]","[@RollinWitDolan I may have helped with judging and gave away the prizes, too much of a risk to see them break #bacardibottle #disappointed!]","[sadness]"
"[149231096326914048]","[When Ive BEEN waiting for this kid to ask me for my bbm pin... Lol #frustrated]","[anger]"
"[137515331936718850]","[Even though the  Bible says HEBREWS, my Wife brews me Italian Roast Extra Bold coffee every morning! ;-) #thankful]","[thankfulness]"
"[143545303398744064]","[Ahhh i just seen  @SwagAsaurusR3X  s tweet on TV. Thats Dope as Fuck. #proud]","[joy]"
"[143015207856386048]","[im huuuuuuuuuuungry #tf, stuck in the house no car no food #irritated]","[anger]"
"[147122592015335424]","[Whats goin on @ItsJustOmar13_: Cant wait till saturday! #anxious :O]","[fear]"
"[139136082427121664]","[For real mom stop the Tude and be quiet!! #annoyed]","[anger]"
"[148081613807419392]","[Going to my first funeral #nervous]","[fear]"
"[140386990926475264]","[@darealdibiase  i love you sweetheart. cant wait to see you. #love]","[love]"
"[136660988161298432]","[you would  stoop to that level. #hurt]","[sadness]"
"[143402387422445569]","[straight chillen #high #happy #workflowat430]","[joy]"
"[138834002223173632]","[@edshow  #UCDavis pepper spraying of defenseless, peaceful protesters is a blatant disregard of 1st Amendment rights. #disgusting]","[anger]"
"[142697014923239424]","[Not a good start to my birthday at all! #disappointed]","[sadness]"
"[137715531443748864]","[@shessmile  heeeee ... Yeyyeyyey !! Meet me later ah shortgirl , we go out together , can ? #excited]","[joy]"
"[140296819879055361]","[@snoogeee  @gelgel_yobbs  never was cool -_- hahah #embarrassed]","[sadness]"
"[137536587604033536]","[Appear then disappear!!!! #Hurt #Magic]","[sadness]"
"[140217074122371074]","[This vacation isnt quiet how I thought it would be. Wont be seeing William tonight..#disappointed.]","[sadness]"
"[139815448551243776]","[Que lindo dia en la peli con den  @paulagrijuela  y los chiquitos amigos de  @joaquingt5  y @AyrtonMRomero obvio y mama y papa jajaja #LOVE]","[love]"
"[147855427852443648]","[If I can ever get myself to get out of this warm spot, Im going to go have a really good night! #happy]","[joy]"
"[142698443272486912]","[so many bieber haters are turning into fans or even beliebers! thats great! #proud]","[joy]"
"[144612647344685056]","[Coming home to an excited puppy, the smell of Christmas trees, twinkly lights & having a yummy dinner is the best! #Love]","[love]"
"[146269305607168000]","[Woke up on dead day to go to a meeting when everything that was said could have been sent in an email. #annoyed #acuproblems  @overheardACU]","[anger]"
"[141344100795420673]","[I apologize deeply for thpar waiting on ma yummy hard candies, but wait no more. Taking orders now THEY ARE GONNA GO FAST. #love]","[love]"
"[139164744690040832]","[Hanging with my girls @KaelaWnorowski  @Ellenlimback  #love]","[love]"
"[140909001947877377]","[INSOMNIA! Y tonight of al nyts tho? #frustration]","[anger]"
"[138174031416406017]","[Why dont we think tht this days gonna be special for evrybody. So we try to hv a role in making their day special #LOVE]","[love]"
"[135789172052074498]","[That annoying moment your twitter says fuck you & doesnt refresh for like 3 hours? #Annoying.]","[anger]"
"[142711980745162753]","[@Goldie_x3 Aint Hit Me Up All Day Smh #Sad]","[sadness]"
"[148911385957511169]","[Goddamn it. I think Im fine but if I get a shock I suddenly feel like Im going to be sick #ants #panic]","[fear]"
"[135768185524858880]","[Feeling some type of why cause nobodys answering their phones! #Annoyed :/]","[anger]"
"[145137435553177600]","[@teenytinytom5 why arent you in english.......... #worried]","[fear]"
"[140320418178416640]","[I wish I could fall back asleep right now #annoyed]","[anger]"
"[147512865409089536]","[realizing how long youve wasted on a guy #sad]","[sadness]"
"[146059841566294016]","[I really cant wait to give my bestfriend her christmas present! Its Starting to look SO good(: #excited #christmastime]","[joy]"
"[143808790943379456]","[Youre a dumb fuck #annoyed]","[anger]"
"[147326612310982656]","[@cssgareth  oh it drives me nuts. People seem to be going out of their way to be grumpy. Its nice to be nice. #happiness]","[joy]"
"[141247221013295104]","[Cornwall. Low tide at Godrevy,mast high,cross off wind,pretty heavy but some real good ones coming through!Pished with rain all day! #happy]","[joy]"
"[142035027029528577]","[Ahhh, Victorias secret is my favorite place evereeeer. :) #bliss]","[joy]"
"[147546119772188673]","[Dont even know how to feel anymore #frustrated #confused #sickofit]","[anger]"
"[145654166952484865]","[Sooooooooo......ready for mii momma n daddy to get here#anxious]","[fear]"
"[142538287121305600]","[I wish our dog would stop drinking out the toilet #disgusting]","[anger]"
"[145699386842824704]","[Just got to hat factory! Come dance with me all night :) #rage]","[anger]"
"[135911603488038912]","[@tabathamariex3  @ak_babe  @MattRuggs  @joesocha  thats an understatement Lmfao #love]","[love]"
"[149221968472850433]","[If I get anymore questions for the Jordan #11s ... im bouta ________. #annoyed]","[anger]"
"[145440369738399744]","[These passed few days has been to crazy.. but im blessed to be alive :) #thankful]","[thankfulness]"
"[147722242153910272]","[Twitter keeps telling me I have a DM, however I dont #frustrating]","[anger]"
"[144786567737782272]","[@JoeDudgeon  Dont even get me started on people that dont care to indicate Joe! #lazybastards #frustrating]","[anger]"
"[141208301026295808]","[Law and Order SVU, you make me #happy]","[joy]"
"[137097764462018560]","[Chocolate corn flex for breakfast #love]","[love]"
"[143463983725289472]","[The fantasy of lights with the family and matteo#love]","[love]"
"[138120375891542016]","[I absolutley hate when ppl can tweeting the same thing over agian. #annoyed]","[anger]"
"[146078786390212608]","[My weekend was so good. What the heck. I hope this week is the same.. #nervous]","[fear]"
"[146969161384472577]","[All day retail therapy session with @bmullennn and Twitterless Patty! #excited]","[joy]"
"[144810873507160066]","[@Cjchrist15 dont ever tag me and say anything with the cubs... #embarrassment]","[sadness]"
"[136650170669600768]","[If I dont text you back, Im not going to text you back the next four times. #annoying]","[anger]"
"[144899828512604161]","[No really, who wants to play Scat games with me? #lonely]","[sadness]"
"[143010899404398594]","[actually obsessed with boyce avenue #love]","[love]"
"[137473737095258112]","[So sleeppppppyyyyy, on route to the airport sooon ! #excited]","[joy]"
"[139738390085120000]","[So excited to eat food #love]","[love]"
"[144179058215895041]","[Out of all people? Really? #annoyed]","[anger]"
"[140472994651836417]","[Heading out right now #nervous]","[fear]"
"[141078834127716352]","[When people dont stay on one side of the pavement #irritating]","[anger]"
"[136587615829884929]","[I love certain niggas, they knw who they are.  #love #brotherhood]","[love]"
"[139001244965552129]","[“ @eyesofphases :  @Kaimbr  thats dope, now Im in the Christmas mood” haha. #jolly lol]","[joy]"
"[148484256165924864]","[Missing a huge family party today because of work #annoyed]","[anger]"
"[140617899848105985]","[I think I know every word to every Wicked song! #proud #accomplished]","[joy]"
"[147699793848836097]","[Its almost christmas!(: #excited]","[joy]"
"[138599170557755393]","[Had a weekend filled with NYC, ballet, 3am dancing, delicious dinners, snuggling, babies, football & more snuggling. #happy]","[joy]"
"[147064156611297280]","[After Tomorrow I wont ask/need anyone for anything!! #Frustrated !]","[anger]"
"[135962309267963904]","[Two weeks without beer... Have to bear up to Christmas. #suffering]","[sadness]"
"[139516059291103232]","[@bri_calloway  burps a lot #disgusting #loser]","[anger]"
"[140432029790633985]","[@selenagomez  you will make an AMAZING sister. Im so happy for you and your family! You are everything to me! You are my inspiration! #LOVE]","[love]"
"[149527764494589952]","[@mjlittlesusie whats new at you? #love]","[love]"
"[137900686082969603]","[Shocking dive by Holt #embarrassing]","[sadness]"
"[141992505410453504]","[CT scan… here we go #nervous]","[fear]"
"[141121429008687104]","[In the hospital.. not how i wanted to spend opening day. should be in the woods. #badtiming #annoyed]","[anger]"
"[142112854328348672]","[About to throw a fit #frustrated]","[anger]"
"[138271416452788224]","[Im still thinking about breaking dawn... Sooo good! So Im reading the book again until the DVD comes out... #sad #obsessed #teamedward]","[sadness]"
"[138043833475796992]","[So mad that no places have cute or decent clothes.. Everything looks the same. #annoyed]","[anger]"
"[149367087477956608]","[this feels soo weird  #goodnight #lonely]","[sadness]"
"[143120173560373249]","[Bout to go through this dialog in the dark #excited]","[joy]"
"[141207173194711040]","[@shreykhetarpal  I AM NOT DOING ANYTHING. NOT EVEN TWEETING. #sad #loser  @quipette]","[sadness]"
"[141994466574729216]","[I am slowly killing the plant in my cube. #Depressing #NotIntentional]","[sadness]"
"[146399471696224257]","[im ashamed of myself #depression]","[sadness]"
"[144102959205187584]","[today needs to be over #annoyed]","[anger]"
"[134766376341602305]","[My little brother never shutsup #annoying]","[anger]"
"[144866806480388096]","[Bout to go home and eat either Chinese or jollof #love]","[love]"
"[138102183349587968]","[My meeting with the Air Force is Monday. #excited]","[joy]"
"[139790310095060992]","[The first meal of the day was a success! Enjoyed hanging out with  @SumoJared  & the 70 other family members. #thankful]","[thankfulness]"
"[137538279686946816]","[@kellymonaco1  Morning Kel!! Hope you have a good day at work!! See you Sat!! Yay ;) #excited]","[joy]"
"[136529613957513216]","[Laying in bed watching hollyoaks :) #bliss]","[joy]"
"[148634959370919936]","[@carlossFAME nicotine withdrawl aint shit try coke or vicoden withdrawl #Agony]","[sadness]"
"[138453699445010433]","[why does #adamlevine have to be so painfully flat #disappointed]","[sadness]"
"[138747361676632064]","[Wowww get to the worst night class ever and its cancelled! Wowww #PATS @ maxis then flying out tomorrow #HAPPINESS]","[joy]"
"[139311009482547200]","[Letting go .. Not holding on to any thing .. Simply Allowing .. Accepting your fullness of Be-ing ~ Pure Oneness!  #Love]","[love]"
"[142062558197723136]","[even though it was over text, i just blussed!!! :) #happy]","[joy]"
"[138845710455029760]","[I love hearing jackhammers outside my door at midnight. Just puts me in the mood to hug people and hand out bouquets of flowers. #rage #fb]","[anger]"
"[147111450106806274]","[@CraigColtonUK  Kirkby is so proud of! Youre gunna be big mate<3 #LOVE]","[love]"
"[134687405327384576]","[Nearly every sad episode of scrubs ends with a Fray song #depressing]","[sadness]"
"[143431981621968898]","[I feel sad when it says  @justinbieber  does not follow @mrsbieber4lyf #depressing :( 86]","[sadness]"
"[146683333399691266]","[Dont u love when people #hashtagthingslikethiswhentheydontmakesensetobe #annoying]","[anger]"
"[148193929924325376]","[if u dont wanna argue wit him stop picking up the phone damn!! #Annoyed]","[anger]"
"[146432672204472321]","[If things work out like Im hoping for, then this time next week Ill be in the east coast :) #excited]","[joy]"
"[142301108738605056]","[2 hours of sleep = day of being #annoyed]","[anger]"
"[144245531567341568]","[why is it so hot in my room?! #annoying]","[anger]"
"[144968425763127298]","[Home from work ready to relax so glad he.will work for me sat I need to.relax an clean my house #happy]","[joy]"
"[139772089015078912]","[It feels good 2 knw ppl really thankful 2 have me n dey life.. I try 2 keep it all da way real & hold nothn back! #Thankful]","[thankfulness]"
"[135832131518738432]","[« @ToneToneInHerre  Alot of #newmusic on the way #Detroit» @ImaGreatLakeBoy #love]","[love]"
"[135200042695933952]","[@AlannahPike  awww I miss her so much!!! And you!! #love]","[love]"
"[147003919485243393]","[Teacher cancelled our final!!...#love]","[love]"
"[143114776711667714]","[#HARDCORERECAP got out of bed at 11:15 #bliss]","[joy]"
"[140648868617523201]","[DANGIT 16 GB iPOD, WHY CAN YOU NOT HOLD ALL MY EAR CANDY!? #annoyed #toomuchmusic]","[anger]"
"[143764858171691008]","[Adele someone like you..gosh this song is deep#love]","[love]"
"[149662740200439809]","[Thanks for following me  @Blackfitted  #TeamFollowBack #Love #winning]","[love]"
"[142387597099024384]","[That frustrating moment when you finish shaving your legs and you find a spot of hair you missed -___- #annoying]","[anger]"
"[136792508997959680]","[Sex while your parents home >> #Exciting]","[joy]"
"[139546101001879552]","[Dont you just hate when someone is suppose to pick you up and theyre late ugh! #annoyed]","[anger]"
"[145906404958535680]","[Elf on in an hour. #excited]","[joy]"
"[137824984201572353]","[Be with someone who knows exactly what they have when they have you. Not someone who will realize it after theyve lost you. QUOTES #love]","[love]"
"[147712692705181696]","[To the girl without shoes in the bathroom...youre a fucking idiot. #disgusting]","[anger]"
"[143063219152498688]","[so excited for the new production this year. Its my last one:( #sad]","[sadness]"
"[143045952847089664]","[Niggaz be posin .....jus do it for bitches ..... #Sad]","[sadness]"
"[139109648493056000]","[“ @RevRunWisdom : not afraid of tomorrow, for I have seen yesterday and I love today #fear #less”]","[fear]"
"[139528189721579520]","[Its great to see all the family here #love]","[love]"
"[137705300613529600]","[Feeling better ;)]","[fear]"
"[145715412976406528]","[I cant believe I missed the lunar eclipse :( #disappointed]","[sadness]"
"[139885959457157121]","[waiting with @J_Springer05 for #BlackFriday to get here! #excited]","[joy]"
"[149485284734681089]","[I stay waking up thinking about him... #sad]","[sadness]"
"[140629516912558080]","[Damn near my whole TL got LEE MAZIN AVIs !!! #Love]","[love]"
"[139803177561235459]","[I love my family #thankful]","[thankfulness]"
"[143928549747867648]","[I look back and I thank the Lord 4 helping me 2 not get the wrong 1s pregnant #Thankful]","[thankfulness]"
"[146346684157403136]","[Cant stop crying . Why am I so emotional lately ? #sad]","[sadness]"
"[136871655736745984]","[10 days till #vacation #excited!!!]","[joy]"
"[142298816123645952]","[Ive been here for two hours. Just tell me whats fucking wrong with me so I can go back to my room and sleep. #annoyed]","[anger]"
"[144530671120027650]","[Looking forward to chatting with the lovely  @Kirsty_Henshaw  & uber cool  @Charbrewtea  on  @RedShiftRadioUK  on the 22nd December #excited]","[joy]"
"[143221325698301952]","[My dad aint said shit #Surprised !]","[surprise]"
"[143241032576942081]","[these people need to stop working on the street. its 3 am. go home and sleep so can. #annoyed]","[anger]"
"[136155655357734912]","[Guess who got a call back about an interview for the SXSW festival internship? #me #obviously #happy]","[joy]"
"[147391938063114240]","[When hes not with me I become an emotional wreck. :( #sad]","[sadness]"
"[136912413252521984]","[in the christmas mood, listening to christmas music #happy]","[joy]"
"[149304240374943744]","[I was so excitedfor christmas, and at this point i just want the holidays to be over. #depressed #ruined]","[sadness]"
"[137932553159053312]","[Just had my #collegeinterview with Princeton...and it went really well!!! #excited]","[joy]"
"[149359698339037184]","[If I was short with you, you wouldnt even notice #annoyed]","[anger]"
"[146621606486220800]","[Gud morning!!!!!!!!!!!!!! twitter ppl jus got up feeling sooooo gud diz morning kant nobody fuk up my mood #happy :)]","[joy]"
"[135054883106721792]","[If the world dont last forever how can #LOVE]","[love]"
"[139027771006517248]","[Choking in math is not ideal...#embarrassing]","[sadness]"
"[143482905572806656]","[Fresno nxt weekend, getting,my tat finished:)#excited]","[joy]"
"[144045725276319744]","[I wish you would be quite #annoyed]","[anger]"
"[134672000361824256]","[@bruh3232  ikr we been lookin forward to this all week #excited]","[joy]"
"[147168503999381504]","[Creo q el error de mi papa (80/90s) es el error q he cometido toda mi vida. Hora de cambiar eso... #fear]","[fear]"
"[134936880704794624]","[The proteas are doing Great today, but no one is chating, wait until they flop and everyone wants to pipe mouth! #Sad]","[sadness]"
"[147424001252274176]","[Blessing others gives me a #thrill]","[joy]"
"[148244571246182400]","[@hayhollz  its chels, I remember you calling me and I taught you how to break in via credit card! #proud]","[joy]"
"[139471024654782464]","[Anybody else going to hear their father play the banjo at a bluegrass worship service tonight? Didnt think so. #thankful #music #family]","[thankfulness]"
"[138843988743561216]","[girls be leavin they girls for guys I wonder how does a guy feel to loose his girl to another girl thats gotta #hurt lol]","[sadness]"
"[136853646251003904]","[@BeBeSlaw naaa boii they still wont beat us! Plus I pinned that nigga lol #Proud]","[joy]"
"[149327733384683520]","[I hate when my phone vibrates and I look at it, and its not from the person I wanted. #disappointed]","[sadness]"
"[135407671837851648]","[@7ServicesInc  @Marisol  Maccutcheon  @Mateo  Biggins @Air Handlers Mech thanks for the follow guys i appreicate it so much #love]","[love]"
"[142272001069953024]","[Done cooking.... Soooo happy they let me explore a new meal. #HAPPY]","[joy]"
"[137710652973256704]","[play was awesome tonite good job guys #proud]","[joy]"
